sample_id,wav_path,dataset,original_split,speaker_id,emotion_raw,emotion,text,sampling_rate,duration_sec,processed_wav_path,processed_sampling_rate,processed_duration_sec,duration_bucket,is_valid_length,split
crema_d_train_00000465_26c37b75d2f9,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000465_26c37b75d2f9.wav,crema_d,train,1006,neutral,neutral,Maybe tomorrow it will be cold.,16000,4.07075,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000465_26c37b75d2f9.wav,16000,4.07075,medium,True,train
crema_d_train_00000466_637585eb5ad9,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000466_637585eb5ad9.wav,crema_d,train,1006,sad,sad,Maybe tomorrow it will be cold.,16000,4.2375625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000466_637585eb5ad9.wav,16000,4.2375625,medium,True,train
crema_d_train_00000467_bb92fa14627f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000467_bb92fa14627f.wav,crema_d,train,1006,anger,angry,The airplane is almost full.,16000,3.2031875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000467_bb92fa14627f.wav,16000,3.2031875,medium,True,train
crema_d_train_00000470_a7c19d3a79da,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000470_a7c19d3a79da.wav,crema_d,train,1006,happy,happy,The airplane is almost full.,16000,3.903875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000470_a7c19d3a79da.wav,16000,3.903875,medium,True,train
crema_d_train_00000471_860886447a36,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000471_860886447a36.wav,crema_d,train,1006,neutral,neutral,The airplane is almost full.,16000,3.1698125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000471_860886447a36.wav,16000,3.1698125,medium,True,train
crema_d_train_00000472_b42ff7b6d302,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000472_b42ff7b6d302.wav,crema_d,train,1006,sad,sad,The airplane is almost full.,16000,3.6369375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000472_b42ff7b6d302.wav,16000,3.6369375,medium,True,train
crema_d_train_00000473_6aba78e740d1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000473_6aba78e740d1.wav,crema_d,train,1006,anger,angry,That is exactly what happened.,16000,4.1708125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000473_6aba78e740d1.wav,16000,4.1708125,medium,True,train
crema_d_train_00000476_9d61521a7fec,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000476_9d61521a7fec.wav,crema_d,train,1006,happy,happy,That is exactly what happened.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000476_9d61521a7fec.wav,16000,2.469125,medium,True,train
crema_d_train_00000477_c3e8dfa9b360,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000477_c3e8dfa9b360.wav,crema_d,train,1006,neutral,neutral,That is exactly what happened.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000477_c3e8dfa9b360.wav,16000,2.469125,medium,True,train
crema_d_train_00000478_480c4ecc8988,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000478_480c4ecc8988.wav,crema_d,train,1006,sad,sad,That is exactly what happened.,16000,3.6703125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000478_480c4ecc8988.wav,16000,3.6703125,medium,True,train
crema_d_train_00000479_02ed75a51948,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000479_02ed75a51948.wav,crema_d,train,1006,anger,angry,The surface is slick.,16000,2.5025,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000479_02ed75a51948.wav,16000,2.5025,medium,True,train
crema_d_train_00000482_11806f342289,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000482_11806f342289.wav,crema_d,train,1006,happy,happy,The surface is slick.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000482_11806f342289.wav,16000,2.469125,medium,True,train
crema_d_train_00000483_3afbea10e152,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000483_3afbea10e152.wav,crema_d,train,1006,neutral,neutral,The surface is slick.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000483_3afbea10e152.wav,16000,2.469125,medium,True,train
crema_d_train_00000484_ee1dcfee1164,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000484_ee1dcfee1164.wav,crema_d,train,1006,sad,sad,The surface is slick.,16000,3.06975,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000484_ee1dcfee1164.wav,16000,3.06975,medium,True,train
crema_d_train_00000485_f6a38fc1b7a1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000485_f6a38fc1b7a1.wav,crema_d,train,1006,anger,angry,We'll stop in a couple of minutes.,16000,2.7360625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000485_f6a38fc1b7a1.wav,16000,2.7360625,medium,True,train
crema_d_train_00000488_720c0d06ba65,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000488_720c0d06ba65.wav,crema_d,train,1006,happy,happy,We'll stop in a couple of minutes.,16000,2.7360625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000488_720c0d06ba65.wav,16000,2.7360625,medium,True,train
crema_d_train_00000489_72e7b30f3366,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000489_72e7b30f3366.wav,crema_d,train,1006,neutral,neutral,We'll stop in a couple of minutes.,16000,3.43675,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000489_72e7b30f3366.wav,16000,3.43675,medium,True,train
crema_d_train_00000490_78517a1754a8,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000490_78517a1754a8.wav,crema_d,train,1006,sad,sad,We'll stop in a couple of minutes.,16000,3.903875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000490_78517a1754a8.wav,16000,3.903875,medium,True,train
crema_d_train_00000573_db4be21b7821,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000573_db4be21b7821.wav,crema_d,train,1008,anger,angry,Don't forget a jacket.,16000,3.103125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000573_db4be21b7821.wav,16000,3.103125,medium,True,train
crema_d_train_00000576_6bc8097152f3,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000576_6bc8097152f3.wav,crema_d,train,1008,happy,happy,Don't forget a jacket.,16000,3.2031875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000576_6bc8097152f3.wav,16000,3.2031875,medium,True,train
crema_d_train_00000577_ea4102026d61,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000577_ea4102026d61.wav,crema_d,train,1008,neutral,neutral,Don't forget a jacket.,16000,2.402375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000577_ea4102026d61.wav,16000,2.402375,medium,True,train
crema_d_train_00000578_2e602d429ac5,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000578_2e602d429ac5.wav,crema_d,train,1008,sad,sad,Don't forget a jacket.,16000,3.7370625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000578_2e602d429ac5.wav,16000,3.7370625,medium,True,train
crema_d_train_00000579_e22ef4225fc9,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000579_e22ef4225fc9.wav,crema_d,train,1008,anger,angry,It's eleven o'clock.,16000,2.8695625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000579_e22ef4225fc9.wav,16000,2.8695625,medium,True,train
crema_d_train_00000580_5f86a4ff710f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000580_5f86a4ff710f.wav,crema_d,train,1008,anger,angry,It's eleven o'clock.,16000,2.3023125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000580_5f86a4ff710f.wav,16000,2.3023125,medium,True,train
crema_d_train_00000581_5e6358a1d952,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000581_5e6358a1d952.wav,crema_d,train,1008,anger,angry,It's eleven o'clock.,16000,2.56925,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000581_5e6358a1d952.wav,16000,2.56925,medium,True,train
crema_d_train_00000588_90eb165aa07f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000588_90eb165aa07f.wav,crema_d,train,1008,happy,happy,It's eleven o'clock.,16000,2.602625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000588_90eb165aa07f.wav,16000,2.602625,medium,True,train
crema_d_train_00000589_7fa7630573a8,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000589_7fa7630573a8.wav,crema_d,train,1008,happy,happy,It's eleven o'clock.,16000,2.2021875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000589_7fa7630573a8.wav,16000,2.2021875,medium,True,train
crema_d_train_00000590_2d284e523bc1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000590_2d284e523bc1.wav,crema_d,train,1008,happy,happy,It's eleven o'clock.,16000,2.402375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000590_2d284e523bc1.wav,16000,2.402375,medium,True,train
crema_d_train_00000591_f04b6741d498,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000591_f04b6741d498.wav,crema_d,train,1008,neutral,neutral,It's eleven o'clock.,16000,1.401375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000591_f04b6741d498.wav,16000,1.401375,short,True,train
crema_d_train_00000592_1f745e2d2600,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000592_1f745e2d2600.wav,crema_d,train,1008,sad,sad,It's eleven o'clock.,16000,3.2699375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000592_1f745e2d2600.wav,16000,3.2699375,medium,True,train
crema_d_train_00000593_31031378ef3a,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000593_31031378ef3a.wav,crema_d,train,1008,sad,sad,It's eleven o'clock.,16000,2.93625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000593_31031378ef3a.wav,16000,2.93625,medium,True,train
crema_d_train_00000594_591a4bab3c13,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000594_591a4bab3c13.wav,crema_d,train,1008,sad,sad,It's eleven o'clock.,16000,2.469125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000594_591a4bab3c13.wav,16000,2.469125,medium,True,train
crema_d_train_00000595_315edcf3771a,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000595_315edcf3771a.wav,crema_d,train,1008,anger,angry,I'm on my way to the meeting.,16000,3.6703125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000595_315edcf3771a.wav,16000,3.6703125,medium,True,train
crema_d_train_00000598_e691d9c4aaaa,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000598_e691d9c4aaaa.wav,crema_d,train,1008,happy,happy,I'm on my way to the meeting.,16000,2.6359375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000598_e691d9c4aaaa.wav,16000,2.6359375,medium,True,train
crema_d_train_00000599_7b92ec6f9b79,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000599_7b92ec6f9b79.wav,crema_d,train,1008,neutral,neutral,I'm on my way to the meeting.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000599_7b92ec6f9b79.wav,16000,2.43575,medium,True,train
crema_d_train_00000600_feace3baff5c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000600_feace3baff5c.wav,crema_d,train,1008,sad,sad,I'm on my way to the meeting.,16000,3.7036875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000600_feace3baff5c.wav,16000,3.7036875,medium,True,train
crema_d_train_00000601_1771786c315b,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000601_1771786c315b.wav,crema_d,train,1008,anger,angry,I think I have a doctor's appointment.,16000,4.2375625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000601_1771786c315b.wav,16000,4.2375625,medium,True,train
crema_d_train_00000604_2aabbe865436,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000604_2aabbe865436.wav,crema_d,train,1008,happy,happy,I think I have a doctor's appointment.,16000,2.2355625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000604_2aabbe865436.wav,16000,2.2355625,medium,True,train
crema_d_train_00000605_bfd90d57008a,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000605_bfd90d57008a.wav,crema_d,train,1008,neutral,neutral,I think I have a doctor's appointment.,16000,3.103125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000605_bfd90d57008a.wav,16000,3.103125,medium,True,train
crema_d_train_00000606_80fbdbfbeabd,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000606_80fbdbfbeabd.wav,crema_d,train,1008,sad,sad,I think I have a doctor's appointment.,16000,4.3710625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000606_80fbdbfbeabd.wav,16000,4.3710625,medium,True,train
crema_d_train_00000607_abf81916041c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000607_abf81916041c.wav,crema_d,train,1008,anger,angry,I think I've seen this before.,16000,3.1698125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000607_abf81916041c.wav,16000,3.1698125,medium,True,train
crema_d_train_00000610_723e0b35bfb4,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000610_723e0b35bfb4.wav,crema_d,train,1008,happy,happy,I think I've seen this before.,16000,2.6693125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000610_723e0b35bfb4.wav,16000,2.6693125,medium,True,train
crema_d_train_00000611_1086a6fb8a0f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000611_1086a6fb8a0f.wav,crema_d,train,1008,neutral,neutral,I think I've seen this before.,16000,3.1698125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000611_1086a6fb8a0f.wav,16000,3.1698125,medium,True,train
crema_d_train_00000612_351a2c625b0d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000612_351a2c625b0d.wav,crema_d,train,1008,sad,sad,I think I've seen this before.,16000,3.403375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000612_351a2c625b0d.wav,16000,3.403375,medium,True,train
crema_d_train_00000613_53e56b91895c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000613_53e56b91895c.wav,crema_d,train,1008,anger,angry,I would like a new alarm clock.,16000,3.8705625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000613_53e56b91895c.wav,16000,3.8705625,medium,True,train
crema_d_train_00000616_5ac25e26d464,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000616_5ac25e26d464.wav,crema_d,train,1008,happy,happy,I would like a new alarm clock.,16000,2.6359375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000616_5ac25e26d464.wav,16000,2.6359375,medium,True,train
crema_d_train_00000617_0b89d040daf4,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000617_0b89d040daf4.wav,crema_d,train,1008,neutral,neutral,I would like a new alarm clock.,16000,2.6693125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000617_0b89d040daf4.wav,16000,2.6693125,medium,True,train
crema_d_train_00000618_838be98c4fc7,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000618_838be98c4fc7.wav,crema_d,train,1008,sad,sad,I would like a new alarm clock.,16000,3.93725,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000618_838be98c4fc7.wav,16000,3.93725,medium,True,train
crema_d_train_00000619_bdea990041f7,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000619_bdea990041f7.wav,crema_d,train,1008,anger,angry,I wonder what this is about.,16000,3.470125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000619_bdea990041f7.wav,16000,3.470125,medium,True,train
crema_d_train_00000622_480dcee4ab2d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000622_480dcee4ab2d.wav,crema_d,train,1008,happy,happy,I wonder what this is about.,16000,3.103125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000622_480dcee4ab2d.wav,16000,3.103125,medium,True,train
crema_d_train_00000623_0c294d7e7ecf,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000623_0c294d7e7ecf.wav,crema_d,train,1008,neutral,neutral,I wonder what this is about.,16000,2.6359375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000623_0c294d7e7ecf.wav,16000,2.6359375,medium,True,train
crema_d_train_00000624_014b6de1f5ee,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000624_014b6de1f5ee.wav,crema_d,train,1008,sad,sad,I wonder what this is about.,16000,3.06975,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000624_014b6de1f5ee.wav,16000,3.06975,medium,True,train
crema_d_train_00000625_765b4eca2165,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000625_765b4eca2165.wav,crema_d,train,1008,anger,angry,Maybe tomorrow it will be cold.,16000,3.536875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000625_765b4eca2165.wav,16000,3.536875,medium,True,train
crema_d_train_00000628_09e9cb194dfa,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000628_09e9cb194dfa.wav,crema_d,train,1008,happy,happy,Maybe tomorrow it will be cold.,16000,3.2365625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000628_09e9cb194dfa.wav,16000,3.2365625,medium,True,train
crema_d_train_00000629_1e3289c926e0,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000629_1e3289c926e0.wav,crema_d,train,1008,neutral,neutral,Maybe tomorrow it will be cold.,16000,2.902875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000629_1e3289c926e0.wav,16000,2.902875,medium,True,train
crema_d_train_00000630_3c69b0f10608,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000630_3c69b0f10608.wav,crema_d,train,1008,sad,sad,Maybe tomorrow it will be cold.,16000,3.603625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000630_3c69b0f10608.wav,16000,3.603625,medium,True,train
crema_d_train_00000631_f391f4841291,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000631_f391f4841291.wav,crema_d,train,1008,anger,angry,The airplane is almost full.,16000,3.8038125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000631_f391f4841291.wav,16000,3.8038125,medium,True,train
crema_d_train_00000634_a478b2c5246c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000634_a478b2c5246c.wav,crema_d,train,1008,happy,happy,The airplane is almost full.,16000,3.2031875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000634_a478b2c5246c.wav,16000,3.2031875,medium,True,train
crema_d_train_00000635_8ac7fd3f0947,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000635_8ac7fd3f0947.wav,crema_d,train,1008,neutral,neutral,The airplane is almost full.,16000,3.6369375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000635_8ac7fd3f0947.wav,16000,3.6369375,medium,True,train
crema_d_train_00000636_751b69e66d5a,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000636_751b69e66d5a.wav,crema_d,train,1008,sad,sad,The airplane is almost full.,16000,3.7036875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000636_751b69e66d5a.wav,16000,3.7036875,medium,True,train
crema_d_train_00000637_2f5ae5422db4,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000637_2f5ae5422db4.wav,crema_d,train,1008,anger,angry,That is exactly what happened.,16000,4.971625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000637_2f5ae5422db4.wav,16000,4.971625,medium,True,train
crema_d_train_00000640_db8ab9549a51,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000640_db8ab9549a51.wav,crema_d,train,1008,happy,happy,That is exactly what happened.,16000,3.403375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000640_db8ab9549a51.wav,16000,3.403375,medium,True,train
crema_d_train_00000641_633713bf3fde,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000641_633713bf3fde.wav,crema_d,train,1008,neutral,neutral,That is exactly what happened.,16000,3.036375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000641_633713bf3fde.wav,16000,3.036375,medium,True,train
crema_d_train_00000642_6cd4ffab6990,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000642_6cd4ffab6990.wav,crema_d,train,1008,sad,sad,That is exactly what happened.,16000,4.7046875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000642_6cd4ffab6990.wav,16000,4.7046875,medium,True,train
crema_d_train_00000643_bab5c6ae42c6,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000643_bab5c6ae42c6.wav,crema_d,train,1008,anger,angry,The surface is slick.,16000,2.969625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000643_bab5c6ae42c6.wav,16000,2.969625,medium,True,train
crema_d_train_00000646_adc7a5a6472d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000646_adc7a5a6472d.wav,crema_d,train,1008,happy,happy,The surface is slick.,16000,3.1698125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000646_adc7a5a6472d.wav,16000,3.1698125,medium,True,train
crema_d_train_00000647_7bacb6d535d1,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000647_7bacb6d535d1.wav,crema_d,train,1008,neutral,neutral,The surface is slick.,16000,3.6703125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000647_7bacb6d535d1.wav,16000,3.6703125,medium,True,train
crema_d_train_00000648_209fb0fad68f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000648_209fb0fad68f.wav,crema_d,train,1008,sad,sad,The surface is slick.,16000,3.003,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000648_209fb0fad68f.wav,16000,3.003,medium,True,train
crema_d_train_00000649_087c5535f83d,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000649_087c5535f83d.wav,crema_d,train,1009,anger,angry,Don't forget a jacket.,16000,2.035375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000649_087c5535f83d.wav,16000,2.035375,medium,True,train
crema_d_train_00000652_17c3f3ff0737,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000652_17c3f3ff0737.wav,crema_d,train,1009,happy,happy,Don't forget a jacket.,16000,2.402375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000652_17c3f3ff0737.wav,16000,2.402375,medium,True,train
crema_d_train_00000653_d5cb7b0b029a,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000653_d5cb7b0b029a.wav,crema_d,train,1009,neutral,neutral,Don't forget a jacket.,16000,2.402375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000653_d5cb7b0b029a.wav,16000,2.402375,medium,True,train
crema_d_train_00000654_e8e1ec9f1007,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000654_e8e1ec9f1007.wav,crema_d,train,1009,sad,sad,Don't forget a jacket.,16000,3.103125,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000654_e8e1ec9f1007.wav,16000,3.103125,medium,True,train
crema_d_train_00000655_7134874b6a53,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000655_7134874b6a53.wav,crema_d,train,1009,anger,angry,It's eleven o'clock.,16000,2.7694375,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000655_7134874b6a53.wav,16000,2.7694375,medium,True,train
crema_d_train_00000656_ae19b0f1d410,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000656_ae19b0f1d410.wav,crema_d,train,1009,anger,angry,It's eleven o'clock.,16000,2.43575,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000656_ae19b0f1d410.wav,16000,2.43575,medium,True,train
crema_d_train_00000657_400952367572,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000657_400952367572.wav,crema_d,train,1009,anger,angry,It's eleven o'clock.,16000,2.3356875,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000657_400952367572.wav,16000,2.3356875,medium,True,train
crema_d_train_00000664_8a6004644582,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000664_8a6004644582.wav,crema_d,train,1009,happy,happy,It's eleven o'clock.,16000,2.7360625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000664_8a6004644582.wav,16000,2.7360625,medium,True,train
crema_d_train_00000665_26618ae3800c,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000665_26618ae3800c.wav,crema_d,train,1009,happy,happy,It's eleven o'clock.,16000,2.7360625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000665_26618ae3800c.wav,16000,2.7360625,medium,True,train
crema_d_train_00000666_3ff08f57ef4f,/home/mmr/emo_paper/ser_project/data/raw/crema_d/train/crema_d_train_00000666_3ff08f57ef4f.wav,crema_d,train,1009,happy,happy,It's eleven o'clock.,16000,2.602625,/home/mmr/emo_paper/ser_project/data/processed/crema_d/train/crema_d_train_00000666_3ff08f57ef4f.wav,16000,2.602625,medium,True,train
